backend,operation,predictor_id,predictor_full_path,repeat,latency_ms,result_size
SQL,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,3,0.20825,1
SQL,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,4,0.206166,1
SQL,criterion_degree_for_predictor,18,[BIO] > Neuromodulation_and_Neurostimulation > Light_and_Photo_Neuromodulation,5,0.206,1
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,0,0.13575,10
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,1,0.070458,10
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,2,0.068083,10
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,3,0.066875,10
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,4,0.065708,10
SQL,top10_criteria_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,5,0.064667,10
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,0,0.086208,1
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,1,0.084875,1
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,2,0.084333,1
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,3,0.0895,1
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,4,0.086625,1
SQL,criterion_degree_for_predictor,137,[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development,5,0.083,1
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,0,0.118083,10
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,1,0.060417,10
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,2,0.058042,10
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,3,0.056334,10
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,4,0.055208,10
SQL,top10_criteria_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,5,0.062083,10
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,0,0.068958,1
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,1,0.067416,1
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,2,0.067708,1
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,3,0.066709,1
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,4,0.066333,1
SQL,criterion_degree_for_predictor,76,[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context,5,0.066208,1
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,0,0.003416,10
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,1,0.000417,10
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,2,0.000292,10
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,0,0.000833,1
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,1,0.000208,1
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,2,0.000166,1
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,123,[SOCIAL] > Family_Parenting_and_Household_Systems > Family_and_Household_Services,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,0,0.001833,10
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,1,0.00025,10
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,4,0.000209,10
Adjacency graph,top10_criteria_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,5,0.000166,10
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,103,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing,5,0.000166,1
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,0,0.001208,10
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,0,0.000333,1
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,1,0.00025,1
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,32,[BIO] > Nutrition_and_Metabolism > Microbiome_Interventions,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,0,0.002,10
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,2,0.000209,10
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,0,0.000541,1
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,25,[BIO] > Neuromodulation_and_Neurostimulation > Ultrasound_and_Mechanical_Neuromodulation,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,0,0.001083,10
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,4,0.00025,10
Adjacency graph,top10_criteria_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,0,0.000209,1
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,20,[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,0,0.001,10
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,1,0.000208,10
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,0,0.000208,1
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,4,0.000166,1
Adjacency graph,criterion_degree_for_predictor,13,[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,0,0.001291,10
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,0,0.000375,1
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,121,[SOCIAL] > Digital_Social_Environment > Safety_Privacy_and_Online_Conflict_Support,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,0,0.0015,10
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,4,0.000166,10
Adjacency graph,top10_criteria_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,5,0.000209,10
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,0,0.000209,1
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,1,0.000166,1
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,118,[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,0,0.001,10
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,1,0.000209,10
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,0,0.00025,1
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,67,[PSYCHO] > Cognitive_Behavioral_Therapies > Schema_Focused_CBT_Derivatives,5,0.000166,1
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,0,0.000417,10
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,1,0.000209,10
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,4,0.000125,10
Adjacency graph,top10_criteria_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,0,0.001208,1
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,3,0.000167,1
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,105,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing,5,0.000167,1
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,0,0.000917,10
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,2,0.000167,10
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,3,0.000208,10
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,5,0.000208,10
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,0,0.000166,1
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,2,0.000125,1
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,3,0.000166,1
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,104,[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions,5,0.000166,1
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,0,0.001042,10
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,3,0.000167,10
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,0,0.000291,1
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,4,0.000125,1
Adjacency graph,criterion_degree_for_predictor,119,[SOCIAL] > Digital_Social_Environment > Digital_Wellbeing_and_Skills,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,0,0.000959,10
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,1,0.000167,10
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,2,0.000166,10
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,3,0.000209,10
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,4,0.000208,10
Adjacency graph,top10_criteria_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,5,0.000167,10
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,1,0.000167,1
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,2,0.000167,1
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,3,0.000125,1
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,4,0.000167,1
Adjacency graph,criterion_degree_for_predictor,19,[BIO] > Neuromodulation_and_Neurostimulation > Peripheral_Neuromodulation_Family,5,0.000125,1
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,0,0.000959,10
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,1,0.000209,10
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,2,0.000208,10
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,3,0.000166,10
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,4,0.000167,10
Adjacency graph,top10_criteria_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,5,0.000166,10
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,0,0.000167,1
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,1,0.000125,1
Adjacency graph,criterion_degree_for_predictor,22,[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages,2,0.000125,1
